mass_g,group,metabolic_loss_per_day,fmr_w_per_g,whole_body_fmr_w
0.8631237348857151,bird endotherm,0.947130598009884,0.0767351178943193,0.06623190155384055
0.9388641146339076,ectotherm,0.019878668462601962,0.0016105402689608073,0.0015120784637001439
0.9388641146339076,mammal endotherm,0.6362125931481435,0.051545001759687556,0.04839375244091227
0.9388641146339076,bird endotherm,0.9258632656413319,0.07501207013297828,0.07042614081225523
1.021250824325929,ectotherm,0.019612932864222943,0.0015890107644625068,0.0016227785530701097
1.021250824325929,mammal endotherm,0.6219267652971899,0.0503875851513927,0.051458362871652744
1.021250824325929,bird endotherm,0.9050734803259791,0.07332771252641035,0.07488598686353132
1.1108670892092511,ectotherm,0.019350749586683657,0.0015677690637359444,0.0017415830563846614
1.1108670892092511,mammal endotherm,0.6079617183920791,0.049256157740099005,0.054717044574375505
1.1108670892092511,bird endotherm,0.884750518989391,0.07168117630701085,0.07962825967526428
1.208347313406328,ectotherm,0.019092071142995434,0.0015468113194556487,0.0018690853022107305
1.208347313406328,mammal endotherm,0.5943102494610062,0.048150135951701895,0.05818208741738844
1.208347313406328,bird endotherm,0.864883899338275,0.07007161221490654,0.08467084436593236
1.3143815709363003,ectotherm,0.01883685068096984,0.0015261337357267233,0.002005922057023375
1.3143815709363003,mammal endotherm,0.5809653172712088,0.047068949315954414,0.06186655954422526
1.3143815709363003,bird endotherm,0.8454633744538658,0.06849819005991968,0.0900327586572505
1.4297204908304713,ectotherm,0.018585041974732753,0.0015057325673973297,0.002152776705318736
1.4297204908304713,mammal endotherm,0.5679200386971983,0.046012040172226716,0.06578435665914734
1.4297204908304713,bird endotherm,0.8264789275067087,0.0669600982933676,0.09573422459805013
1.5551805709238662,ectotherm,0.018336599416351844,0.0014856041193803578,0.002310382662544792
1.5551805709238662,mammal endotherm,0.5551676851705434,0.04497886338187272,0.0699502544337274
1.5551805709238662,bird endotherm,0.8079207665901226,0.06545654358947753,0.1017967448301866
1.6916499579398319,ectotherm,0.01809147800757601,0.0014657447459841674,0.0024795270378946462
1.6916499579398319,mammal endotherm,0.5427016792093692,0.04396888604705538,0.07437996423216249
1.6916499579398319,bird endotherm,0.789779319669676,0.0639867504362006,0.10824318368410527
1.8400947347855778,ectotherm,0.017849633351685264,0.0014461508502522783,0.002661054565254904
1.8400947347855778,mammal endotherm,0.5305155910257875,0.04298158723588556,0.07909019236548002
1.8400947347855778,bird endotherm,0.7720452296460648,0.06254996073521359,0.11509785340991115
2.001565759567167,ectotherm,0.017611021645449514,0.001426818883311882,0.0028558718219409245
2.001565759567167,mammal endotherm,0.5186031352095025,0.042016457713732844,0.08409870309810943
2.001565759567167,bird endotherm,0.7547093495288578,0.06114543341090283,0.12238660586915737
2.177206104738152,ectotherm,0.017375599671194862,0.0014077453437310653,0.0030649517562879834
2.177206104738152,mammal endotherm,0.5069581674858873,0.04107299968056957,0.08942438564444423
2.177206104738152,bird endotherm,0.7377627377186073,0.05977244402812791,0.13013693003315957
2.3682591490444644,ectotherm,0.01714332478897597,0.0013889267768846271,0.0032893385467098577
2.3682591490444644,mammal endotherm,0.4955746815468532,0.04015072651421264,0.09508732540806625
2.3682591490444644,bird endotherm,0.7211966533949008,0.058430284418568346,0.1383780556555447
2.5760773795493983,ectotherm,0.016914154928853047,0.0013703597743283719,0.003530152816491737
2.5760773795493983,mammal endotherm,0.4844468059528834,0.03924916251933083,0.10110887973230623
2.5760773795493983,bird endotherm,0.7050025520079697,0.05711826231546051,0.14714106351002665
2.8021319660492523,ectotherm,0.016688048583272094,0.0013520409731817668,0.0037885972303609685
2.8021319660492523,mammal endotherm,0.4735688011046271,0.038367842682087844,0.10751175844782723
2.8021319660492523,bird endotherm,0.6891720808715336,0.055835700996536286,0.15645900260916243
3.0480231756580594,ectotherm,0.016464964799546997,0.001333967055518854,0.004065962500785808
3.0480231756580594,mammal endotherm,0.46293505628249687,0.03750631243029488,0.11432010952101075
3.0480231756580594,bird endotherm,0.6736970748546035,0.05458193893497945,0.16636701484617034
3.3154917012874705,ectotherm,0.016244863172442114,0.001316134747767301,0.004363633833998565
3.3154917012874705,mammal endotherm,0.45254008675273893,0.036664127398948754,0.12155961012616116
3.3154917012874705,bird endotherm,0.6585695521700238,0.05335632945821952,0.176902467529887
3.6064309842174476,ectotherm,0.01602770383685404,0.0012985408201154893,0.0046830978479356355
3.6064309842174476,mammal endotherm,0.4423785309384863,0.03584085320103477,0.1292575634850009
3.6064309842174476,bird endotherm,0.6437817102575802,0.05215824041438729,0.188105094312709
3.922900617990692,ectotherm,0.015813447460591167,0.0012811820859275251,0.005025949996643692
3.922900617990692,mammal endotherm,0.43244514765433406,0.03503606520347614,0.13744300183867872
3.922900617990692,bird endotherm,0.6293259217595509,0.050987053846259914,0.2000171450430177
4.267140928518562,ectotherm,0.015602055237249795,0.0012640554011660713,0.0053939025382306926
4.267140928518562,mammal endotherm,0.42273481340301006,0.03424934830811424,0.14614679594064225
4.267140928518562,bird endotherm,0.6151947305866248,0.04984216567252747,0.21268354510724488
4.6415888336127775,ectotherm,0.015393488879185464,0.0012471576638228964,0.005788793086154954
4.6415888336127775,mammal endotherm,0.41324251973274917,0.033480296737606996,0.15540177148331893
4.6415888336127775,bird endotherm,0.6013808480721553,0.04872298537621629,0.22615206486252418
5.0488950942143935,ectotherm,0.015187710610578248,0.001230485813357034,0.006212593786558736
5.0488950942143935,mammal endotherm,0.40396337065400467,0.032728513826134634,0.16524283289769912
5.0488950942143935,bird endotherm,0.5878771492127731,0.047628935700108926,0.24047349979893276
5.491943079443554,ectotherm,0.014984683160590725,0.0012140368301404524,0.006667421167479447
5.491943079443554,mammal endotherm,0.3948925801141665,0.03199361181480516,0.17570709499272272
5.491943079443554,bird endotherm,0.5746766689934081,0.04655945234900297,0.25570186211078877
5.973869178310004,ectotherm,0.014784369756617465,0.0011978077349111373,0.0071555467091269625
5.973869178310004,mammal endotherm,0.38602546952898464,0.031275211651653846,0.18683402293093682
5.973869178310004,bird endotherm,0.5617725987948359,0.04551398369865568,0.27189458439950315
6.498085002581286,ectotherm,0.014586734117624716,0.0011817955882334839,0.00767940818801673
6.498085002581286,mammal endotherm,0.3773574653694214,0.03057294279613368,0.19866558106833182
6.498085002581286,bird endotherm,0.549158282881889,0.04449199051126415,0.28911273627623446
7.068301537985341,ectotherm,0.014391740447579102,0.0011659974899658994,0.008241621851613014
7.068301537985341,mammal endotherm,0.36888409680269074,0.029886443027995778,0.21124639121969382
7.068301537985341,bird endotherm,0.5368272149705232,0.04349294565733405,0.30742125468124715
7.688555414716732,ectotherm,0.014199353428964253,0.0011504105787355297,0.008844995484284466
7.688555414716732,mammal endotherm,0.36060099338626617,0.02921535826046138,0.22462390094635953
7.688555414716732,bird endotherm,0.5247730348719692,0.0425163338437938,0.32688918878860507
8.363237483218501,ectotherm,0.014009538216384005,0.0011350320314200005,0.009492542429825388
8.363237483218501,mammal endotherm,0.35250388281366934,0.028559342357588953,0.2388485625010578
8.363237483218501,bird endotherm,0.5129895252122386,0.04156165134821378,0.34758996041984025
9.097123897530997,ectotherm,0.013822260430251176,0.0011198590626360907,0.010187496640573442
9.097123897530997,mammal endotherm,0.34458858871087533,0.027918056955742218,0.253974023104714
9.097123897530997,bird endotherm,0.5014706082252905,0.04062840575899345,0.36960164094872533
9.895409926250375,ectotherm,0.013637486150560678,0.00110488892423524,0.010933328828281493
9.895409926250375,mammal endotherm,0.3368510284821982,0.027291171289066985,0.27005732727283266
9.895409926250375,bird endotherm,0.490210342618207,0.03971611572138251,0.3930072457414771
10.76374673044853,ectotherm,0.013455181910745889,0.0010901189048058012,0.011733763797403575
10.76374673044853,mammal endotherm,0.32928721120454685,0.026678362018886896,0.28715913195451603
10.76374673044853,bird endotherm,0.4792029205067589,0.038824310689205,0.4178950472428482
11.708281368909704,ectotherm,0.013275314691617138,0.001075546329181944,0.012592799047360178
11.708281368909704,mammal endotherm,0.3218932355689633,0.0260793130669299,0.30534393529549875
11.708281368909704,bird endotherm,0.4684426644197818,0.037952530682158245,0.44435890788888727
12.735700313885566,ectotherm,0.01309785191538122,0.0010611685579591265,0.013514724736685541
12.735700313885566,mammal endotherm,0.31466528786838416,0.025493715452299646,0.3246803198879619
12.735700313885566,bird endotherm,0.45792402437081825,0.037100326048561665,0.4724986341019236
13.853276785421931,ectotherm,0.012922761439740877,0.0010469829870160432,0.014504145108761062
13.853276785421931,mammal endotherm,0.3075996400305839,0.02492126713210749,0.34524121142452324
13.853276785421931,bird endotherm,0.44764157499551305,0.03626725723343277,0.5024203527028398
15.0689222393424,ectotherm,0.01275001155207313,0.001032987047042962,0.015566001486138323
15.0689222393424,mammal endotherm,0.30069264769528914,0.02436167284568315,0.3671041537318987
15.0689222393424,bird endotherm,0.43759001275328857,0.035452894551771065,0.5342369111602441
16.391242373378454,ectotherm,0.012579570963685446,0.001019178203076367,0.016705596948289058
16.391242373378454,mammal endotherm,0.29394074833446954,0.02381464396228341,0.39035160122150114
16.391242373378454,bird endotherm,0.42776415319185357,0.03465681796693258,0.5680683031860491
17.829598047919983,ectotherm,0.012411408804148687,0.0010055539540398243,0.01792862281602667
17.829598047919983,mammal endotherm,0.2873404594148365,0.02327989833222055,0.4150712298599352
17.829598047919983,bird endotherm,0.41815892827313705,0.03387861687398101,0.6040421212825609
19.39417155265149,ectotherm,0.012245494615705836,0.000992111832290982,0.019241187074866706
19.39417155265149,mammal endotherm,0.2808883766016024,0.022757160141333527,0.441356267832185
19.39417155265149,bird endotherm,0.40876938375926686,0.03311788988790357,0.6422940379478238
21.09603868818324,ectotherm,0.012081798347755416,0.0009788494031746286,0.020649844879277037
21.09603868818324,mammal endotherm,0.2745811720025731,0.022246159768726986,0.46930584714456997
21.09603868818324,bird endotherm,0.399590676657244,0.03237424463658227,0.6829683173540483
22.94724717295179,ectotherm,0.011920290351408699,0.0009657642645817233,0.022161631290160817
22.94724717295179,mammal endotherm,0.26841559245166907,0.02174663364770467,0.4990253774935092
22.94724717295179,bird endotherm,0.3906180727209963,0.03164729755841405,0.7262183594288809
24.960901930441615,ectotherm,0.011760941374119671,0.0009528540465143252,0.023784096409068523
24.960901930441615,mammal endotherm,0.26238845783098824,0.021258324129825437,0.5306269438101133
24.960901930441615,bird endotherm,0.38184694400952157,0.03093667370447513,0.7722072783914756
27.151257860486062,ectotherm,0.011603722554386752,0.000940116410656334,0.025525343084604732
27.151257860486062,mammal endotherm,0.2564966594305473,0.02078097935201193,0.5642297289799125
27.151257860486062,bird endotherm,0.3732727664998625,0.03024200654512775,0.8211085179252707
29.533820751386752,ectotherm,0.01144860541652537,0.0009275490499499721,0.027394067379341552
29.533820751386752,mammal endotherm,0.2507371583448524,0.020314353106643132,0.5999604633319748
29.533820751386752,bird endotherm,0.36489111775367916,0.029562937780969373,0.8731065053075487
32.125457047220124,ectotherm,0.011295561865510412,0.0009151496881779268,0.029399601999336878
32.125457047220124,mammal endotherm,0.2451069839054763,0.01985820471456405,0.6379539025926316
32.125457047220124,bird endotherm,0.35669767463621904,0.028899117158027003,0.9283973469627785
34.94451324738692,ectotherm,0.011144564181887601,0.0009029160795510788,0.031551962903151334
34.94451324738692,mammal endotherm,0.23960323214882923,0.01941229890094681,0.6783533361063705
34.94451324738692,bird endotherm,0.34868821108650594,0.028250202287101175,0.9871895680629673
38.010945783648104,ectotherm,0.010995585016752933,0.0008908460083017421,0.03386189932313685
38.010945783648104,mammal endotherm,0.2342230643183362,0.018976405673939274,0.721311127240618
38.010945783648104,bird endotherm,0.34085859593759793,0.0276158584671665,1.0497048989643654
41.346462294062064,ectotherm,0.01084859738679918,0.0008789372882823409,0.036340947448810966
41.346462294062064,mammal endotherm,0.22896370540024655,0.018550300206038494,0.7669892880125023
41.346462294062064,bird endotherm,0.3332047907857901,0.02699575851273762,1.1161791114465112
44.974675293918025,ectotherm,0.010703574669428662,0.0008671877625694518,0.03900148804042037
44.974675293918025,mammal endotherm,0.2238224426923222,0.018133762718127958,0.8155600901047613
44.974675293918025,bird endotherm,0.3257228479076641,0.026389582585111673,1.1868629079074313
48.921269331520335,ectotherm,0.010560490597931306,0.0008555953030731382,0.04185680826042476
48.921269331520335,mammal endotherm,0.21879662440466402,0.01772657836611861,0.8672067145751903
48.921269331520335,bird endotherm,0.31840890822390866,0.025797018027400004,1.262022866868521
53.21418281213916,ectotherm,0.010419319256727197,0.0008441578101515089,0.044921168031697455
53.21418281213916,mammal endotherm,0.21388365829195619,0.017328537130135338,0.9221239427099631
53.21418281213916,bird endotherm,0.311259199308861,0.0252177592032642,1.3419424483550058
57.88380577728079,ectotherm,0.010280035076672713,0.0008328732122304281,0.04820987125384607
57.88380577728079,mammal endotherm,0.2090810103164239,0.01693943370619175,0.980518890626327
57.88380577728079,bird endotherm,0.30427003344474446,0.02465150733927328,1.4269230629437064
62.963195039380466,ectotherm,0.010142612830429394,0.0008217394654283074,0.05173934223331876
62.963195039380466,mammal endotherm,0.20438620334081228,0.016559067400297292,1.0426117903951653
62.963195039380466,bird endotherm,0.2974378057195958,0.024097970370800584,1.5172852085099289
68.48830819488143,ectotherm,0.010007027627894752,0.0008107545531859173,0.05552720770900049
68.48830819488143,mammal endotherm,0.19979681585071438,0.016187242024942136,1.1086368206293735
68.48830819488143,bird endotherm,0.2907589921679029,0.02355686279138102,1.6133696789606382
74.49825817230663,ectotherm,0.009873254911694124,0.0007999164859011443,0.05959238488294773
