pixel_id x y time_step species_id biomass
1 1 0 55.0000 6 1.302751e+00
1 1 0 55.0000 7 4.840314e-01
1 1 0 55.0000 8 4.868628e-01
1 1 0 55.0000 9 2.934812e-01
1 1 0 55.0000 10 2.708671e-04
1 1 0 55.0000 11 1.093763e-03
1 1 0 55.0000 12 1.039616e-03
1 1 0 55.0000 13 1.129899e-03
1 1 0 55.0000 14 1.379893e-03
1 1 0 55.0000 15 1.378029e-03
1 1 0 55.0000 16 1.306983e-03
1 1 0 55.0000 17 1.814691e-03
1 1 0 55.0000 18 1.877217e-03
1 1 0 55.0000 19 1.581263e-03
1 1 0 55.0000 20 1.718051e-03
1 1 0 55.0000 21 1.858092e-03
1 1 0 55.0000 22 2.058659e-03
1 1 0 55.0000 23 1.753798e-03
1 1 0 55.0000 24 1.746367e-03
1 1 0 55.0000 25 1.247472e-03
1 1 0 55.0000 26 1.405422e-03
1 1 0 55.0000 27 1.565426e-03
1 1 0 55.0000 28 8.542300e-04
1 1 0 55.0000 29 1.059521e-03
1 1 0 55.0000 30 1.250889e-03
1 1 0 55.0000 31 1.244342e-03
1 1 0 55.0000 32 1.311704e-03
1 1 0 55.0000 33 8.260617e-04
1 1 0 55.0000 34 8.722866e-04
1 1 0 55.0000 35 9.417999e-04
1 1 0 55.0000 36 4.802861e-04
1 1 0 55.0000 37 5.321291e-04
1 1 0 55.0000 38 3.619298e-04
1 1 0 55.0000 39 3.702164e-04
2 2 0 55.0000 0 3.735309e+00
2 2 0 55.0000 1 3.721623e+00
2 2 0 55.0000 2 3.088996e+00
2 2 0 55.0000 3 2.319764e+00
2 2 0 55.0000 4 1.721713e+00
2 2 0 55.0000 5 1.729023e+00
2 2 0 55.0000 6 1.353452e+00
2 2 0 55.0000 7 4.849120e-01
2 2 0 55.0000 8 4.822113e-01
2 2 0 55.0000 9 2.973087e-01
2 2 0 55.0000 10 5.254057e-03
2 2 0 55.0000 11 1.191991e-02
2 2 0 55.0000 12 9.991283e-03
2 2 0 55.0000 13 1.026520e-02
2 2 0 55.0000 14 1.061518e-02
2 2 0 55.0000 15 1.062734e-02
2 2 0 55.0000 16 9.450262e-03
2 2 0 55.0000 17 9.829744e-03
2 2 0 55.0000 18 9.293019e-03
2 2 0 55.0000 19 7.053209e-03
2 2 0 55.0000 20 7.447252e-03
2 2 0 55.0000 21 6.001180e-03
2 2 0 55.0000 22 6.545772e-03
2 2 0 55.0000 23 4.900854e-03
2 2 0 55.0000 24 4.866769e-03
2 2 0 55.0000 25 3.417398e-03
2 2 0 55.0000 26 3.646705e-03
2 2 0 55.0000 27 3.845111e-03
2 2 0 55.0000 28 2.076511e-03
2 2 0 55.0000 29 2.358353e-03
2 2 0 55.0000 30 2.612106e-03
2 2 0 55.0000 31 2.673780e-03
2 2 0 55.0000 32 2.734571e-03
2 2 0 55.0000 33 1.577355e-03
2 2 0 55.0000 34 1.662274e-03
2 2 0 55.0000 35 1.718983e-03
2 2 0 55.0000 36 8.019401e-04
2 2 0 55.0000 37 8.579843e-04
2 2 0 55.0000 38 5.315798e-04
2 2 0 55.0000 39 5.293981e-04
0 0 0 56.0000 0 2.904350e+00
0 0 0 56.0000 1 2.999987e+00
0 0 0 56.0000 2 2.642162e+00
0 0 0 56.0000 3 2.098145e+00
0 0 0 56.0000 4 1.622449e+00
0 0 0 56.0000 5 1.575655e+00
0 0 0 56.0000 6 1.276181e+00
0 0 0 56.0000 7 4.784465e-01
0 0 0 56.0000 8 4.888861e-01
0 0 0 56.0000 9 2.967694e-01
0 0 0 56.0000 10 2.378764e-04
0 0 0 56.0000 11 9.720338e-04
0 0 0 56.0000 12 8.963186e-04
0 0 0 56.0000 13 9.961640e-04
0 0 0 56.0000 14 1.221779e-03
0 0 0 56.0000 15 1.243528e-03
0 0 0 56.0000 16 1.200759e-03
0 0 0 56.0000 17 1.664005e-03
0 0 0 56.0000 18 1.802705e-03
0 0 0 56.0000 19 1.448722e-03
0 0 0 56.0000 20 1.600643e-03
0 0 0 56.0000 21 1.717743e-03
0 0 0 56.0000 22 1.924397e-03
0 0 0 56.0000 23 1.641174e-03
0 0 0 56.0000 24 1.654837e-03
0 0 0 56.0000 25 1.194805e-03
0 0 0 56.0000 26 1.341059e-03
0 0 0 56.0000 27 1.470369e-03
0 0 0 56.0000 28 8.164957e-04
0 0 0 56.0000 29 1.013515e-03
0 0 0 56.0000 30 1.191185e-03
0 0 0 56.0000 31 1.192875e-03
0 0 0 56.0000 32 1.255986e-03
0 0 0 56.0000 33 7.942806e-04
0 0 0 56.0000 34 8.442825e-04
0 0 0 56.0000 35 9.264719e-04
0 0 0 56.0000 36 4.728639e-04
0 0 0 56.0000 37 5.236321e-04
0 0 0 56.0000 38 3.555334e-04
0 0 0 56.0000 39 3.688976e-04
1 1 0 56.0000 0 2.902122e+00
1 1 0 56.0000 1 3.025790e+00
1 1 0 56.0000 2 2.622514e+00
1 1 0 56.0000 3 2.128493e+00
1 1 0 56.0000 4 1.606341e+00
1 1 0 56.0000 5 1.612138e+00
1 1 0 56.0000 6 1.299455e+00
1 1 0 56.0000 7 4.837601e-01
1 1 0 56.0000 8 4.865918e-01
1 1 0 56.0000 9 2.934006e-01
1 1 0 56.0000 10 2.333820e-04
1 1 0 56.0000 11 9.701240e-04
1 1 0 56.0000 12 9.257688e-04
1 1 0 56.0000 13 1.011391e-03
1 1 0 56.0000 14 1.244338e-03
1 1 0 56.0000 15 1.242847e-03
1 1 0 56.0000 16 1.184145e-03
1 1 0 56.0000 17 1.665925e-03
1 1 0 56.0000 18 1.734090e-03
1 1 0 56.0000 19 1.466149e-03
1 1 0 56.0000 20 1.595667e-03
1 1 0 56.0000 21 1.749777e-03
1 1 0 56.0000 22 1.942596e-03
1 1 0 56.0000 23 1.665286e-03
1 1 0 56.0000 24 1.658314e-03
1 1 0 56.0000 25 1.186436e-03
1 1 0 56.0000 26 1.338938e-03
1 1 0 56.0000 27 1.493919e-03
1 1 0 56.0000 28 8.169708e-04
1 1 0 56.0000 29 1.017018e-03
1 1 0 56.0000 30 1.204256e-03
1 1 0 56.0000 31 1.198148e-03
1 1 0 56.0000 32 1.264270e-03
1 1 0 56.0000 33 7.994022e-04
1 1 0 56.0000 34 8.451274e-04
1 1 0 56.0000 35 9.138330e-04
1 1 0 56.0000 36 4.679970e-04
1 1 0 56.0000 37 5.194947e-04
1 1 0 56.0000 38 3.552917e-04
1 1 0 56.0000 39 3.636727e-04
2 2 0 56.0000 0 3.692557e+00
2 2 0 56.0000 1 3.685714e+00
2 2 0 56.0000 2 3.067439e+00
2 2 0 56.0000 3 2.310335e+00
2 2 0 56.0000 4 1.717237e+00
2 2 0 56.0000 5 1.724593e+00
2 2 0 56.0000 6 1.350921e+00
2 2 0 56.0000 7 4.847183e-01
2 2 0 56.0000 8 4.820223e-01
2 2 0 56.0000 9 2.972498e-01
2 2 0 56.0000 10 4.776425e-03
2 2 0 56.0000 11 1.103923e-02
2 2 0 56.0000 12 9.276651e-03
2 2 0 56.0000 13 9.562622e-03
2 2 0 56.0000 14 9.935577e-03
2 2 0 56.0000 15 9.947930e-03
2 2 0 56.0000 16 8.871885e-03
2 2 0 56.0000 17 9.306212e-03
2 2 0 56.0000 18 8.833199e-03
2 2 0 56.0000 19 6.720205e-03
2 2 0 56.0000 20 7.103305e-03
2 2 0 56.0000 21 5.774919e-03
2 2 0 56.0000 22 6.307178e-03
2 2 0 56.0000 23 4.741117e-03
2 2 0 56.0000 24 4.708296e-03
2 2 0 56.0000 25 3.309443e-03
2 2 0 56.0000 26 3.535361e-03
2 2 0 56.0000 27 3.731781e-03
2 2 0 56.0000 28 2.018092e-03
2 2 0 56.0000 29 2.297372e-03
2 2 0 56.0000 30 2.549371e-03
2 2 0 56.0000 31 2.609835e-03
2 2 0 56.0000 32 2.670877e-03
2 2 0 56.0000 33 1.544590e-03
2 2 0 56.0000 34 1.628969e-03
2 2 0 56.0000 35 1.686144e-03
2 2 0 56.0000 36 7.887494e-04
2 2 0 56.0000 37 8.448932e-04
2 2 0 56.0000 38 5.253206e-04
2 2 0 56.0000 39 5.233914e-04
0 0 0 57.0000 0 2.868034e+00
0 0 0 57.0000 1 2.967210e+00
0 0 0 57.0000 2 2.620009e+00
0 0 0 57.0000 3 2.087308e+00
0 0 0 57.0000 4 1.616863e+00
0 0 0 57.0000 5 1.570484e+00
0 0 0 57.0000 6 1.273018e+00
0 0 0 57.0000 7 4.781814e-01
0 0 0 57.0000 8 4.886128e-01
0 0 0 57.0000 9 2.966869e-01
0 0 0 57.0000 10 2.049569e-04
0 0 0 57.0000 11 8.621553e-04
0 0 0 57.0000 12 7.981641e-04
0 0 0 57.0000 13 8.916831e-04
0 0 0 57.0000 14 1.101756e-03
0 0 0 57.0000 15 1.121540e-03
0 0 0 57.0000 16 1.087904e-03
0 0 0 57.0000 17 1.527592e-03
0 0 0 57.0000 18 1.665259e-03
0 0 0 57.0000 19 1.343257e-03
0 0 0 57.0000 20 1.486623e-03
0 0 0 57.0000 21 1.617609e-03
0 0 0 57.0000 22 1.815904e-03
0 0 0 57.0000 23 1.558346e-03
0 0 0 57.0000 24 1.571399e-03
0 0 0 57.0000 25 1.136345e-03
0 0 0 57.0000 26 1.277620e-03
0 0 0 57.0000 27 1.403205e-03
0 0 0 57.0000 28 7.808824e-04
0 0 0 57.0000 29 9.728571e-04
0 0 0 57.0000 30 1.146778e-03
0 0 0 57.0000 31 1.148592e-03
0 0 0 57.0000 32 1.210566e-03
0 0 0 57.0000 33 7.686467e-04
0 0 0 57.0000 34 8.179953e-04
0 0 0 57.0000 35 8.989601e-04
0 0 0 57.0000 36 4.607648e-04
0 0 0 57.0000 37 5.111995e-04
0 0 0 57.0000 38 3.490127e-04
0 0 0 57.0000 39 3.623771e-04
1 1 0 57.0000 0 2.865862e+00
1 1 0 57.0000 1 2.992450e+00
1 1 0 57.0000 2 2.600689e+00
1 1 0 57.0000 3 2.117341e+00
1 1 0 57.0000 4 1.600865e+00
1 1 0 57.0000 5 1.606725e+00
1 1 0 57.0000 6 1.296176e+00
1 1 0 57.0000 7 4.834890e-01
1 1 0 57.0000 8 4.863210e-01
1 1 0 57.0000 9 2.933199e-01
1 1 0 57.0000 10 2.010845e-04
1 1 0 57.0000 11 8.604614e-04
1 1 0 57.0000 12 8.243893e-04
1 1 0 57.0000 13 9.053131e-04
1 1 0 57.0000 14 1.122099e-03
1 1 0 57.0000 15 1.120926e-03
1 1 0 57.0000 16 1.072851e-03
1 1 0 57.0000 17 1.529354e-03
1 1 0 57.0000 18 1.601875e-03
1 1 0 57.0000 19 1.359415e-03
1 1 0 57.0000 20 1.482001e-03
1 1 0 57.0000 21 1.647775e-03
1 1 0 57.0000 22 1.833077e-03
1 1 0 57.0000 23 1.581240e-03
1 1 0 57.0000 24 1.574701e-03
1 1 0 57.0000 25 1.128385e-03
1 1 0 57.0000 26 1.275599e-03
1 1 0 57.0000 27 1.425679e-03
1 1 0 57.0000 28 7.813367e-04
1 1 0 57.0000 29 9.762193e-04
1 1 0 57.0000 30 1.159361e-03
1 1 0 57.0000 31 1.153669e-03
1 1 0 57.0000 32 1.218550e-03
1 1 0 57.0000 33 7.736030e-04
1 1 0 57.0000 34 8.188139e-04
1 1 0 57.0000 35 8.866965e-04
1 1 0 57.0000 36 4.560224e-04
1 1 0 57.0000 37 5.071603e-04
1 1 0 57.0000 38 3.487754e-04
1 1 0 57.0000 39 3.572445e-04
2 2 0 57.0000 0 3.650772e+00
2 2 0 57.0000 1 3.650492e+00
2 2 0 57.0000 2 3.046180e+00
2 2 0 57.0000 3 2.300983e+00
2 2 0 57.0000 4 1.712784e+00
2 2 0 57.0000 5 1.720186e+00
2 2 0 57.0000 6 1.348400e+00
2 2 0 57.0000 7 4.845248e-01
2 2 0 57.0000 8 4.818333e-01
2 2 0 57.0000 9 2.971909e-01
2 2 0 57.0000 10 4.342212e-03
2 2 0 57.0000 11 1.022362e-02
2 2 0 57.0000 12 8.613133e-03
2 2 0 57.0000 13 8.908129e-03
2 2 0 57.0000 14 9.299479e-03
2 2 0 57.0000 15 9.311954e-03
2 2 0 57.0000 16 8.328906e-03
2 2 0 57.0000 17 8.810564e-03
2 2 0 57.0000 18 8.396131e-03
2 2 0 57.0000 19 6.402924e-03
2 2 0 57.0000 20 6.775242e-03
2 2 0 57.0000 21 5.557189e-03
2 2 0 57.0000 22 6.077281e-03
2 2 0 57.0000 23 4.586586e-03
2 2 0 57.0000 24 4.554983e-03
2 2 0 57.0000 25 3.204899e-03
2 2 0 57.0000 26 3.427417e-03
2 2 0 57.0000 27 3.621791e-03
2 2 0 57.0000 28 1.961318e-03
2 2 0 57.0000 29 2.237968e-03
2 2 0 57.0000 30 2.488143e-03
2 2 0 57.0000 31 2.547419e-03
2 2 0 57.0000 32 2.608666e-03
2 2 0 57.0000 33 1.512505e-03
2 2 0 57.0000 34 1.596331e-03
2 2 0 57.0000 35 1.653932e-03
2 2 0 57.0000 36 7.757756e-04
2 2 0 57.0000 37 8.320018e-04
2 2 0 57.0000 38 5.191351e-04
2 2 0 57.0000 39 5.174528e-04
0 0 0 58.0000 0 2.832616e+00
0 0 0 58.0000 1 2.935141e+00
0 0 0 58.0000 2 2.598225e+00
0 0 0 58.0000 3 2.076582e+00
0 0 0 58.0000 4 1.611315e+00
0 0 0 58.0000 5 1.565348e+00
0 0 0 58.0000 6 1.269871e+00
0 0 0 58.0000 7 4.779165e-01
0 0 0 58.0000 8 4.883398e-01
0 0 0 58.0000 9 2.966045e-01
0 0 0 58.0000 10 1.765931e-04
0 0 0 58.0000 11 7.646976e-04
0 0 0 58.0000 12 7.107584e-04
0 0 0 58.0000 13 7.981604e-04
0 0 0 58.0000 14 9.935242e-04
0 0 0 58.0000 15 1.011520e-03
0 0 0 58.0000 16 9.856556e-04
0 0 0 58.0000 17 1.402362e-03
0 0 0 58.0000 18 1.538293e-03
0 0 0 58.0000 19 1.245469e-03
0 0 0 58.0000 20 1.380725e-03
0 0 0 58.0000 21 1.523312e-03
0 0 0 58.0000 22 1.713527e-03
0 0 0 58.0000 23 1.479698e-03
0 0 0 58.0000 24 1.492168e-03
0 0 0 58.0000 25 1.080746e-03
0 0 0 58.0000 26 1.217181e-03
0 0 0 58.0000 27 1.339108e-03
0 0 0 58.0000 28 7.468223e-04
0 0 0 58.0000 29 9.338303e-04
0 0 0 58.0000 30 1.104026e-03
0 0 0 58.0000 31 1.105952e-03
0 0 0 58.0000 32 1.166789e-03
0 0 0 58.0000 33 7.438401e-04
0 0 0 58.0000 34 7.925265e-04
0 0 0 58.0000 35 8.722653e-04
0 0 0 58.0000 36 4.489752e-04
0 0 0 58.0000 37 4.990621e-04
0 0 0 58.0000 38 3.426115e-04
0 0 0 58.0000 39 3.559719e-04
1 1 0 58.0000 0 2.830497e+00
1 1 0 58.0000 1 2.959836e+00
1 1 0 58.0000 2 2.579224e+00
1 1 0 58.0000 3 2.106306e+00
1 1 0 58.0000 4 1.595426e+00
1 1 0 58.0000 5 1.601349e+00
1 1 0 58.0000 6 1.292914e+00
1 1 0 58.0000 7 4.832183e-01
1 1 0 58.0000 8 4.860505e-01
1 1 0 58.0000 9 2.932393e-01
1 1 0 58.0000 10 1.732566e-04
1 1 0 58.0000 11 7.631951e-04
1 1 0 58.0000 12 7.341117e-04
1 1 0 58.0000 13 8.103609e-04
1 1 0 58.0000 14 1.011869e-03
1 1 0 58.0000 15 1.010966e-03
1 1 0 58.0000 16 9.720180e-04
1 1 0 58.0000 17 1.403980e-03
1 1 0 58.0000 18 1.479741e-03
1 1 0 58.0000 19 1.260451e-03
1 1 0 58.0000 20 1.376433e-03
1 1 0 58.0000 21 1.551719e-03
1 1 0 58.0000 22 1.729733e-03
1 1 0 58.0000 23 1.501437e-03
1 1 0 58.0000 24 1.495304e-03
1 1 0 58.0000 25 1.073175e-03
1 1 0 58.0000 26 1.215256e-03
1 1 0 58.0000 27 1.360555e-03
1 1 0 58.0000 28 7.472568e-04
1 1 0 58.0000 29 9.370577e-04
1 1 0 58.0000 30 1.116140e-03
1 1 0 58.0000 31 1.110841e-03
1 1 0 58.0000 32 1.174485e-03
1 1 0 58.0000 33 7.486365e-04
1 1 0 58.0000 34 7.933197e-04
1 1 0 58.0000 35 8.603659e-04
1 1 0 58.0000 36 4.443542e-04
1 1 0 58.0000 37 4.951188e-04
1 1 0 58.0000 38 3.423786e-04
1 1 0 58.0000 39 3.509301e-04
2 2 0 58.0000 0 3.609922e+00
2 2 0 58.0000 1 3.615936e+00
2 2 0 58.0000 2 3.025214e+00
2 2 0 58.0000 3 2.291706e+00
2 2 0 58.0000 4 1.708354e+00
2 2 0 58.0000 5 1.715802e+00
2 2 0 58.0000 6 1.345888e+00
2 2 0 58.0000 7 4.843315e-01
2 2 0 58.0000 8 4.816445e-01
2 2 0 58.0000 9 2.971321e-01
2 2 0 58.0000 10 3.947473e-03
2 2 0 58.0000 11 9.468264e-03
2 2 0 58.0000 12 7.997074e-03
2 2 0 58.0000 13 8.298431e-03
2 2 0 58.0000 14 8.704106e-03
2 2 0 58.0000 15 8.716636e-03
2 2 0 58.0000 16 7.819158e-03
2 2 0 58.0000 17 8.341314e-03
2 2 0 58.0000 18 7.980690e-03
2 2 0 58.0000 19 6.100622e-03
2 2 0 58.0000 20 6.462331e-03
2 2 0 58.0000 21 5.347668e-03
2 2 0 58.0000 22 5.855764e-03
2 2 0 58.0000 23 4.437092e-03
2 2 0 58.0000 24 4.406663e-03
2 2 0 58.0000 25 3.103657e-03
2 2 0 58.0000 26 3.322769e-03
2 2 0 58.0000 27 3.515043e-03
2 2 0 58.0000 28 1.906140e-03
2 2 0 58.0000 29 2.180100e-03
2 2 0 58.0000 30 2.428385e-03
2 2 0 58.0000 31 2.486497e-03
2 2 0 58.0000 32 2.547904e-03
2 2 0 58.0000 33 1.481087e-03
2 2 0 58.0000 34 1.564347e-03
2 2 0 58.0000 35 1.622335e-03
2 2 0 58.0000 36 7.630152e-04
2 2 0 58.0000 37 8.193071e-04
2 2 0 58.0000 38 5.130225e-04
2 2 0 58.0000 39 5.115817e-04
0 0 0 59.0000 0 2.798061e+00
0 0 0 59.0000 1 2.903759e+00
0 0 0 59.0000 2 2.576800e+00
0 0 0 59.0000 3 2.065966e+00
0 0 0 59.0000 4 1.605805e+00
0 0 0 59.0000 5 1.560244e+00
0 0 0 59.0000 6 1.266739e+00
0 0 0 59.0000 7 4.776520e-01
0 0 0 59.0000 8 4.880671e-01
0 0 0 59.0000 9 2.965221e-01
0 0 0 59.0000 10 1.521545e-04
0 0 0 59.0000 11 6.782563e-04
0 0 0 59.0000 12 6.329243e-04
0 0 0 59.0000 13 7.144467e-04
0 0 0 59.0000 14 8.959243e-04
0 0 0 59.0000 15 9.122916e-04
0 0 0 59.0000 16 8.930174e-04
0 0 0 59.0000 17 1.287398e-03
0 0 0 59.0000 18 1.421006e-03
0 0 0 59.0000 19 1.154801e-03
0 0 0 59.0000 20 1.282370e-03
0 0 0 59.0000 21 1.434512e-03
0 0 0 59.0000 22 1.616922e-03
0 0 0 59.0000 23 1.405019e-03
0 0 0 59.0000 24 1.416932e-03
0 0 0 59.0000 25 1.027867e-03
0 0 0 59.0000 26 1.159602e-03
0 0 0 59.0000 27 1.277939e-03
0 0 0 59.0000 28 7.142479e-04
0 0 0 59.0000 29 8.963692e-04
0 0 0 59.0000 30 1.062868e-03
0 0 0 59.0000 31 1.064895e-03
0 0 0 59.0000 32 1.124595e-03
0 0 0 59.0000 33 7.198342e-04
0 0 0 59.0000 34 7.678507e-04
0 0 0 59.0000 35 8.463632e-04
0 0 0 59.0000 36 4.374873e-04
0 0 0 59.0000 37 4.872129e-04
0 0 0 59.0000 38 3.363278e-04
0 0 0 59.0000 39 3.496799e-04
1 1 0 59.0000 0 2.795994e+00
1 1 0 59.0000 1 2.927926e+00
1 1 0 59.0000 2 2.558110e+00
1 1 0 59.0000 3 2.095385e+00
1 1 0 59.0000 4 1.590024e+00
1 1 0 59.0000 5 1.596009e+00
1 1 0 59.0000 6 1.289668e+00
1 1 0 59.0000 7 4.829478e-01
1 1 0 59.0000 8 4.857804e-01
1 1 0 59.0000 9 2.931588e-01
1 1 0 59.0000 10 1.492797e-04
1 1 0 59.0000 11 6.769237e-04
1 1 0 59.0000 12 6.537202e-04
1 1 0 59.0000 13 7.253676e-04
1 1 0 59.0000 14 9.124668e-04
1 1 0 59.0000 15 9.117921e-04
1 1 0 59.0000 16 8.806616e-04
1 1 0 59.0000 17 1.288883e-03
1 1 0 59.0000 18 1.366919e-03
1 1 0 59.0000 19 1.168692e-03
1 1 0 59.0000 20 1.278384e-03
1 1 0 59.0000 21 1.461263e-03
1 1 0 59.0000 22 1.632214e-03
1 1 0 59.0000 23 1.425661e-03
1 1 0 59.0000 24 1.419910e-03
1 1 0 59.0000 25 1.020666e-03
1 1 0 59.0000 26 1.157768e-03
1 1 0 59.0000 27 1.298407e-03
1 1 0 59.0000 28 7.146634e-04
1 1 0 59.0000 29 8.994671e-04
1 1 0 59.0000 30 1.074531e-03
1 1 0 59.0000 31 1.069603e-03
1 1 0 59.0000 32 1.132012e-03
1 1 0 59.0000 33 7.244757e-04
1 1 0 59.0000 34 7.686192e-04
1 1 0 59.0000 35 8.348172e-04
1 1 0 59.0000 36 4.329845e-04
1 1 0 59.0000 37 4.833632e-04
1 1 0 59.0000 38 3.360992e-04
1 1 0 59.0000 39 3.447272e-04
2 2 0 59.0000 0 3.569977e+00
2 2 0 59.0000 1 3.582029e+00
2 2 0 59.0000 2 3.004535e+00
2 2 0 59.0000 3 2.282504e+00
2 2 0 59.0000 4 1.703946e+00
2 2 0 59.0000 5 1.711440e+00
2 2 0 59.0000 6 1.343386e+00
2 2 0 59.0000 7 4.841383e-01
2 2 0 59.0000 8 4.814559e-01
2 2 0 59.0000 9 2.970733e-01
2 2 0 59.0000 10 3.588618e-03
2 2 0 59.0000 11 8.768719e-03
2 2 0 59.0000 12 7.425078e-03
2 2 0 59.0000 13 7.730463e-03
2 2 0 59.0000 14 8.146850e-03
2 2 0 59.0000 15 8.159377e-03
2 2 0 59.0000 16 7.340608e-03
2 2 0 59.0000 17 7.897056e-03
2 2 0 59.0000 18 7.585804e-03
2 2 0 59.0000 19 5.812593e-03
2 2 0 59.0000 20 6.163871e-03
2 2 0 59.0000 21 5.146047e-03
2 2 0 59.0000 22 5.642321e-03
2 2 0 59.0000 23 4.292471e-03
2 2 0 59.0000 24 4.263172e-03
2 2 0 59.0000 25 3.005613e-03
2 2 0 59.0000 26 3.221316e-03
2 2 0 59.0000 27 3.411441e-03
2 2 0 59.0000 28 1.852515e-03
2 2 0 59.0000 29 2.123728e-03
2 2 0 59.0000 30 2.370062e-03
2 2 0 59.0000 31 2.427031e-03
2 2 0 59.0000 32 2.488557e-03
2 2 0 59.0000 33 1.450322e-03
2 2 0 59.0000 34 1.533004e-03
2 2 0 59.0000 35 1.591342e-03
2 2 0 59.0000 36 7.504648e-04
2 2 0 59.0000 37 8.068062e-04
2 2 0 59.0000 38 5.069818e-04
2 2 0 59.0000 39 5.057771e-04
0 0 0 60.0000 0 2.764340e+00
0 0 0 60.0000 1 2.873040e+00
0 0 0 60.0000 2 2.555726e+00
0 0 0 60.0000 3 2.055458e+00
0 0 0 60.0000 4 1.600332e+00
0 0 0 60.0000 5 1.555174e+00
0 0 0 60.0000 6 1.263623e+00
0 0 0 60.0000 7 4.773877e-01
0 0 0 60.0000 8 4.877947e-01
0 0 0 60.0000 9 2.964397e-01
0 0 0 60.0000 10 1.310980e-04
0 0 0 60.0000 11 6.015864e-04
0 0 0 60.0000 12 5.636138e-04
0 0 0 60.0000 13 6.395132e-04
0 0 0 60.0000 14 8.079123e-04
0 0 0 60.0000 15 8.227977e-04
0 0 0 60.0000 16 8.090860e-04
0 0 0 60.0000 17 1.181859e-03
0 0 0 60.0000 18 1.312663e-03
0 0 0 60.0000 19 1.070733e-03
0 0 0 60.0000 20 1.191022e-03
0 0 0 60.0000 21 1.350888e-03
0 0 0 60.0000 22 1.525764e-03
0 0 0 60.0000 23 1.334109e-03
0 0 0 60.0000 24 1.345490e-03
0 0 0 60.0000 25 9.775748e-04
0 0 0 60.0000 26 1.104747e-03
0 0 0 60.0000 27 1.219564e-03
0 0 0 60.0000 28 6.830943e-04
0 0 0 60.0000 29 8.604109e-04
0 0 0 60.0000 30 1.023244e-03
0 0 0 60.0000 31 1.025363e-03
0 0 0 60.0000 32 1.083927e-03
0 0 0 60.0000 33 6.966029e-04
0 0 0 60.0000 34 7.439433e-04
0 0 0 60.0000 35 8.212303e-04
0 0 0 60.0000 36 4.262933e-04
0 0 0 60.0000 37 4.756450e-04
0 0 0 60.0000 38 3.301593e-04
0 0 0 60.0000 39 3.434991e-04
1 1 0 60.0000 0 2.762322e+00
1 1 0 60.0000 1 2.896697e+00
1 1 0 60.0000 2 2.537339e+00
1 1 0 60.0000 3 2.084576e+00
1 1 0 60.0000 4 1.584658e+00
1 1 0 60.0000 5 1.590704e+00
1 1 0 60.0000 6 1.286438e+00
1 1 0 60.0000 7 4.826777e-01
1 1 0 60.0000 8 4.855105e-01
1 1 0 60.0000 9 2.930783e-01
1 1 0 60.0000 10 1.286211e-04
1 1 0 60.0000 11 6.004045e-04
1 1 0 60.0000 12 5.821324e-04
1 1 0 60.0000 13 6.492886e-04
1 1 0 60.0000 14 8.228297e-04
1 1 0 60.0000 15 8.223472e-04
1 1 0 60.0000 16 7.978914e-04
1 1 0 60.0000 17 1.183222e-03
1 1 0 60.0000 18 1.262699e-03
1 1 0 60.0000 19 1.083613e-03
1 1 0 60.0000 20 1.187319e-03
1 1 0 60.0000 21 1.376080e-03
1 1 0 60.0000 22 1.540194e-03
1 1 0 60.0000 23 1.353709e-03
1 1 0 60.0000 24 1.348317e-03
1 1 0 60.0000 25 9.707267e-04
1 1 0 60.0000 26 1.102999e-03
1 1 0 60.0000 27 1.239097e-03
1 1 0 60.0000 28 6.834917e-04
1 1 0 60.0000 29 8.633845e-04
1 1 0 60.0000 30 1.034472e-03
1 1 0 60.0000 31 1.029895e-03
1 1 0 60.0000 32 1.091076e-03
1 1 0 60.0000 33 7.010947e-04
1 1 0 60.0000 34 7.446878e-04
1 1 0 60.0000 35 8.100271e-04
1 1 0 60.0000 36 4.219058e-04
1 1 0 60.0000 37 4.718867e-04
1 1 0 60.0000 38 3.299349e-04
1 1 0 60.0000 39 3.386339e-04
2 2 0 60.0000 0 3.530906e+00
2 2 0 60.0000 1 3.548751e+00
2 2 0 60.0000 2 2.984136e+00
2 2 0 60.0000 3 2.273375e+00
2 2 0 60.0000 4 1.699562e+00
2 2 0 60.0000 5 1.707099e+00
2 2 0 60.0000 6 1.340892e+00
2 2 0 60.0000 7 4.839452e-01
2 2 0 60.0000 8 4.812674e-01
2 2 0 60.0000 9 2.970145e-01
2 2 0 60.0000 10 3.262386e-03
2 2 0 60.0000 11 8.120858e-03
2 2 0 60.0000 12 6.893995e-03
2 2 0 60.0000 13 7.201368e-03
2 2 0 60.0000 14 7.625271e-03
2 2 0 60.0000 15 7.637744e-03
2 2 0 60.0000 16 6.891347e-03
2 2 0 60.0000 17 7.476459e-03
2 2 0 60.0000 18 7.210457e-03
2 2 0 60.0000 19 5.538163e-03
2 2 0 60.0000 20 5.879196e-03
2 2 0 60.0000 21 4.952027e-03
2 2 0 60.0000 22 5.436658e-03
2 2 0 60.0000 23 4.152563e-03
2 2 0 60.0000 24 4.124354e-03
2 2 0 60.0000 25 2.910667e-03
2 2 0 60.0000 26 3.122961e-03
2 2 0 60.0000 27 3.310893e-03
2 2 0 60.0000 28 1.800398e-03
2 2 0 60.0000 29 2.068814e-03
2 2 0 60.0000 30 2.313140e-03
